middleStim,rightStim1,rightStim2,leftStim1,leftStim2,stimNum,congruent,target,whichCondition,conditionText,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_condition_loop.thisRepN,task_condition_loop.thisTrialN,task_condition_loop.thisN,task_condition_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,prac_centerImg.started,prac_centerImg.stopped,prac_rightImg1.started,prac_rightImg1.stopped,prac_rightImg2.started,prac_rightImg2.stopped,prac_leftImg1.started,prac_leftImg1.stopped,prac_leftImg2.started,prac_leftImg2.stopped,prac_fixImg.started,prac_fixImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,condition_keyResp.keys,condition_keyResp.rt,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,task_centerImg.started,task_centerImg.stopped,task_rightImg1.started,task_rightImg1.stopped,task_rightImg2.started,task_rightImg2.stopped,task_leftImg1.started,task_leftImg1.stopped,task_leftImg2.started,task_leftImg2.stopped,task_fixImg.started,task_fixImg.stopped,task_stim_keyResp.keys,task_stim_keyResp.rt,task_stim_keyResp.started,task_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,conditionComplete_key_resp.keys,conditionComplete_key_resp.rt,id,counterbalance,session,run,date,expName,psychopyVersion,frameRate,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,3,0,right,,,0,0,0,0,2,2,10,2,,,,,,,,,,,,,,,,,,,,,,,1.5851703406813626,114.6649120002985,114.86516530020162,114.6649120002985,114.86516530020162,114.6649120002985,114.86516530020162,114.6649120002985,114.86516530020162,114.6649120002985,114.86516530020162,114.6649120002985,114.6649120002985,['8'],114.6649120002985,114.6649120002985,1,[0.9634858001954854],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,4,0,left,,,0,0,0,0,2,3,11,3,,,,,,,,,,,,,,,,,,,,,,,1.7444889779559118,116.30449869995937,116.50479220040143,116.30449869995937,116.50479220040143,116.30449869995937,116.50479220040143,116.30449869995937,116.50479220040143,116.30449869995937,116.50479220040143,116.30449869995937,116.30449869995937,['1'],116.30449869995937,116.30449869995937,1,[0.5437594000250101],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,1,1,right,,,0,0,0,0,3,0,12,0,,,,,,,,,,,,,,,,,,,,,,,1.7925851703406812,118.09263910027221,118.29452700028196,118.09263910027221,118.29452700028196,118.09263910027221,118.29452700028196,118.09263910027221,118.29452700028196,118.09263910027221,118.29452700028196,118.09263910027221,118.09263910027221,['8'],118.09263910027221,118.09263910027221,1,[0.6255184998735785],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,3,0,right,,,0,0,0,0,3,1,13,2,,,,,,,,,,,,,,,,,,,,,,,1.7575150300601203,119.93004030035809,120.13248579995707,119.93004030035809,120.13248579995707,119.93004030035809,120.13248579995707,119.93004030035809,120.13248579995707,119.93004030035809,120.13248579995707,119.93004030035809,119.93004030035809,['8'],119.93004030035809,119.93004030035809,1,[0.6140713002532721],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,2,1,left,,,0,0,0,0,3,2,14,1,,,,,,,,,,,,,,,,,,,,,,,1.5551102204408818,121.73166620032862,121.9320829003118,121.73166620032862,121.9320829003118,121.73166620032862,121.9320829003118,121.73166620032862,121.9320829003118,121.73166620032862,121.9320829003118,121.73166620032862,121.73166620032862,['1'],121.73166620032862,121.73166620032862,1,[0.4275898998603225],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,4,0,left,,,0,0,0,0,3,3,15,3,,,,,,,,,,,,,,,,,,,,,,,1.657314629258517,123.33593669999391,123.53835050016642,123.33593669999391,123.53835050016642,123.33593669999391,123.53835050016642,123.33593669999391,123.53835050016642,123.33593669999391,123.53835050016642,123.33593669999391,123.33593669999391,['1'],123.33593669999391,123.33593669999391,1,[0.5051979003474116],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,1,1,right,,,0,0,0,0,4,0,16,0,,,,,,,,,,,,,,,,,,,,,,,1.997995991983968,125.04102380014956,125.24069650005549,125.04102380014956,125.24069650005549,125.04102380014956,125.24069650005549,125.04102380014956,125.24069650005549,125.04102380014956,125.24069650005549,125.04102380014956,125.04102380014956,['8'],125.04102380014956,125.04102380014956,1,[0.427148699760437],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,3,0,right,,,0,0,0,0,4,1,17,2,,,,,,,,,,,,,,,,,,,,,,,1.617234468937876,127.08736200025305,127.28804160002619,127.08736200025305,127.28804160002619,127.08736200025305,127.28804160002619,127.08736200025305,127.28804160002619,127.08736200025305,127.28804160002619,127.08736200025305,127.08736200025305,['8'],127.08736200025305,127.08736200025305,1,[0.7020158995874226],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,2,1,left,,,0,0,0,0,4,2,18,1,,,,,,,,,,,,,,,,,,,,,,,1.8066132264529058,128.753555000294,128.95562440017238,128.753555000294,128.95562440017238,128.753555000294,128.95562440017238,128.753555000294,128.95562440017238,128.753555000294,128.95562440017238,128.753555000294,128.753555000294,['1'],128.753555000294,128.753555000294,1,[0.41073370026424527],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,4,0,left,,,0,0,0,0,4,3,19,3,,,,,,,,,,,,,,,,,,,,,,,1.9639278557114228,130.59925119997934,130.80169230001047,130.59925119997934,130.80169230001047,130.59925119997934,130.80169230001047,130.59925119997934,130.80169230001047,130.59925119997934,130.80169230001047,130.59925119997934,130.59925119997934,['1'],130.59925119997934,130.59925119997934,1,[0.6839242996647954],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,1,1,right,,,0,0,0,0,5,0,20,0,,,,,,,,,,,,,,,,,,,,,,,1.9819639278557113,132.6137990001589,132.81678700027987,132.6137990001589,132.81678700027987,132.6137990001589,132.81678700027987,132.6137990001589,132.81678700027987,132.6137990001589,132.81678700027987,132.6137990001589,132.6137990001589,['8'],132.6137990001589,132.6137990001589,1,[0.4244149001315236],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,3,0,right,,,0,0,0,0,5,1,21,2,,,,,,,,,,,,,,,,,,,,,,,1.7705410821643286,134.66284620016813,134.86402580002323,134.66284620016813,134.86402580002323,134.66284620016813,134.86402580002323,134.66284620016813,134.86402580002323,134.66284620016813,134.86402580002323,134.66284620016813,134.66284620016813,['8'],134.66284620016813,134.66284620016813,1,[0.43862950010225177],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,2,1,left,,,0,0,0,0,5,2,22,1,,,,,,,,,,,,,,,,,,,,,,,1.9258517034068137,136.48457169998437,136.68611300038174,136.48457169998437,136.68611300038174,136.48457169998437,136.68611300038174,136.48457169998437,136.68611300038174,136.48457169998437,136.68611300038174,136.48457169998437,136.48457169998437,['1'],136.48457169998437,136.48457169998437,1,[0.30977819999679923],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,4,0,left,,,0,0,0,0,5,3,23,3,,,,,,,,,,,,,,,,,,,,,,,1.535070140280561,138.4609479000792,138.6655614003539,138.4609479000792,138.6655614003539,138.4609479000792,138.6655614003539,138.4609479000792,138.6655614003539,138.4609479000792,138.6655614003539,138.4609479000792,138.4609479000792,['1'],138.4609479000792,138.4609479000792,1,[0.6894233003258705],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,2,1,left,,,0,0,0,0,6,0,24,1,,,,,,,,,,,,,,,,,,,,,,,1.8967935871743486,140.04027710016817,140.24155140016228,140.04027710016817,140.24155140016228,140.04027710016817,140.24155140016228,140.04027710016817,140.24155140016228,140.04027710016817,140.24155140016228,140.04027710016817,140.04027710016817,['1'],140.04027710016817,140.04027710016817,1,[0.48804369987919927],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,3,0,right,,,0,0,0,0,6,1,25,2,,,,,,,,,,,,,,,,,,,,,,,1.8236472945891782,141.98206890001893,142.1819776003249,141.98206890001893,142.1819776003249,141.98206890001893,142.1819776003249,141.98206890001893,142.1819776003249,141.98206890001893,142.1819776003249,141.98206890001893,141.98206890001893,['8'],141.98206890001893,141.98206890001893,1,[0.5102658998221159],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,1,1,right,,,0,0,0,0,6,2,26,0,,,,,,,,,,,,,,,,,,,,,,,1.7985971943887775,143.85191420000046,144.05244180001318,143.85191420000046,144.05244180001318,143.85191420000046,144.05244180001318,143.85191420000046,144.05244180001318,143.85191420000046,144.05244180001318,143.85191420000046,143.85191420000046,['8'],143.85191420000046,143.85191420000046,1,[0.6733901998959482],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,4,0,left,,,0,0,0,0,6,3,27,3,,,,,,,,,,,,,,,,,,,,,,,1.87374749498998,145.709004400298,145.91137550026178,145.709004400298,145.91137550026178,145.709004400298,145.91137550026178,145.709004400298,145.91137550026178,145.709004400298,145.91137550026178,145.709004400298,145.709004400298,['1'],145.709004400298,145.709004400298,1,[0.5323943002149463],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,4,0,left,,,0,0,0,0,7,0,28,3,,,,,,,,,,,,,,,,,,,,,,,1.8096192384769538,147.64027200033888,147.84436060022563,147.64027200033888,147.84436060022563,147.64027200033888,147.84436060022563,147.64027200033888,147.84436060022563,147.64027200033888,147.84436060022563,147.64027200033888,147.64027200033888,['1'],147.64027200033888,147.64027200033888,1,[0.5307819000445306],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,2,1,left,,,0,0,0,0,7,1,29,1,,,,,,,,,,,,,,,,,,,,,,,1.842685370741483,149.49594600033015,149.7004496003501,149.49594600033015,149.7004496003501,149.49594600033015,149.7004496003501,149.49594600033015,149.7004496003501,149.49594600033015,149.7004496003501,149.49594600033015,149.49594600033015,['1'],149.49594600033015,149.49594600033015,1,[0.3451991002075374],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,3,0,right,,,0,0,0,0,7,2,30,2,,,,,,,,,,,,,,,,,,,,,,,1.5,151.3869251003489,151.59118500025943,151.3869251003489,151.59118500025943,151.3869251003489,151.59118500025943,151.3869251003489,151.59118500025943,151.3869251003489,151.59118500025943,151.3869251003489,151.3869251003489,['8'],151.3869251003489,151.3869251003489,1,[0.3842268995940685],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,1,1,right,,,0,0,0,0,7,3,31,0,,,,,,,,,,,,,,,,,,,,,,,1.5040080160320641,152.93690120009705,153.1403920003213,152.93690120009705,153.1403920003213,152.93690120009705,153.1403920003213,152.93690120009705,153.1403920003213,152.93690120009705,153.1403920003213,152.93690120009705,152.93690120009705,['8'],152.93690120009705,152.93690120009705,1,[0.4311776999384165],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,2,1,left,,,0,0,0,0,8,0,32,1,,,,,,,,,,,,,,,,,,,,,,,1.8216432865731462,154.48819500021636,154.68876560032368,154.48819500021636,154.68876560032368,154.48819500021636,154.68876560032368,154.48819500021636,154.68876560032368,154.48819500021636,154.68876560032368,154.48819500021636,154.48819500021636,['1'],154.48819500021636,154.48819500021636,1,[0.327967899851501],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,3,0,right,,,0,0,0,0,8,1,33,2,,,,,,,,,,,,,,,,,,,,,,,1.870741482965932,156.35928770015016,156.56140070036054,156.35928770015016,156.56140070036054,156.35928770015016,156.56140070036054,156.35928770015016,156.56140070036054,156.35928770015016,156.56140070036054,156.35928770015016,156.35928770015016,['8'],156.35928770015016,156.35928770015016,1,[0.33886410016566515],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,1,1,right,,,0,0,0,0,8,2,34,0,,,,,,,,,,,,,,,,,,,,,,,1.871743486973948,158.28532490041107,158.48712170030922,158.28532490041107,158.48712170030922,158.28532490041107,158.48712170030922,158.28532490041107,158.48712170030922,158.28532490041107,158.48712170030922,158.28532490041107,158.28532490041107,['8'],158.28532490041107,158.28532490041107,1,[0.38677719980478287],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16004,A,1,1,2022_May_12_1402,flanker-basic_v5,2021.2.3,240.37825919862127,
