whichBlock,practice,numberReps,taskNameSource,taskTextSource,cueReminderTextSource,whichFace,whichCue,center,surround,rotCenter,rotSurround,blueCenter,blueSurround,ethnicity,male,identity,scramFace,colorblockLoop.thisRepN,colorblockLoop.thisTrialN,colorblockLoop.thisN,colorblockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,cueLoop.thisRepN,cueLoop.thisTrialN,cueLoop.thisN,cueLoop.thisIndex,stimLoop.thisRepN,stimLoop.thisTrialN,stimLoop.thisN,stimLoop.thisIndex,shapeblockLoop.thisRepN,shapeblockLoop.thisTrialN,shapeblockLoop.thisN,shapeblockLoop.thisIndex,shapetrialLoop.thisRepN,shapetrialLoop.thisTrialN,shapetrialLoop.thisN,shapetrialLoop.thisIndex,shapecueLoop.thisRepN,shapecueLoop.thisTrialN,shapecueLoop.thisN,shapecueLoop.thisIndex,shapeStimLoop.thisRepN,shapeStimLoop.thisTrialN,shapeStimLoop.thisN,shapeStimLoop.thisIndex,begin_text1.started,begin_text1.stopped,pracImage_center.started,pracImage_center.stopped,pracImage_top.started,pracImage_top.stopped,pracImage_right.started,pracImage_right.stopped,pracImage_bottom.started,pracImage_bottom.stopped,pracImage_left.started,pracImage_left.stopped,begin_keyResp.keys,begin_keyResp.rt,begin_keyResp.started,begin_keyResp.stopped,begin_text2.started,begin_text2.stopped,begin_text1_4.started,begin_text1_4.stopped,pracImage_center_2.started,pracImage_center_2.stopped,pracImage_top_2.started,pracImage_top_2.stopped,pracImage_right_2.started,pracImage_right_2.stopped,pracImage_bottom_2.started,pracImage_bottom_2.stopped,pracImage_left_2.started,pracImage_left_2.stopped,begin_keyResp_4.keys,begin_keyResp_4.rt,begin_keyResp_4.started,begin_keyResp_4.stopped,begin_text2_4.started,begin_text2_4.stopped,begin_text1_3a.started,begin_text1_3a.stopped,begin_text2_3a.started,begin_text2_3a.stopped,begin_keyResp_3a.keys,begin_keyResp_3a.rt,begin_keyResp_3a.started,begin_keyResp_3a.stopped,taskName.started,taskName.stopped,task_Text.started,task_Text.stopped,leftKey_text.started,leftKey_text.stopped,rightKey_text.started,rightKey_text.stopped,task_text5.started,task_text5.stopped,LeftReminder_text.started,LeftReminder_text.stopped,rightReminder_text.started,rightReminder_text.stopped,pracOrMain_keyResp.keys,pracOrMain_keyResp.rt,pracOrMain_keyResp.started,pracOrMain_keyResp.stopped,taskName_2.started,taskName_2.stopped,task_Text_2.started,task_Text_2.stopped,task_text_3.started,task_text_3.stopped,task_text_4.started,task_text_4.stopped,LeftReminder_text_5.started,LeftReminder_text_5.stopped,rightReminder_text_5.started,rightReminder_text_5.stopped,pracOrMain_keyResp_3.keys,pracOrMain_keyResp_3.rt,pracOrMain_keyResp_3.started,pracOrMain_keyResp_3.stopped,RSI,LeftReminder_text_3.started,LeftReminder_text_3.stopped,rightReminder_text_3.started,rightReminder_text_3.stopped,cuePresented.started,cuePresented.stopped,ISI,corrAns,LeftReminder_text_4.started,LeftReminder_text_4.stopped,rightReminder_text_4.started,rightReminder_text_4.stopped,centerPresented.started,centerPresented.stopped,topPresented.started,topPresented.stopped,rightPresented.started,rightPresented.stopped,bottomPresented.started,bottomPresented.stopped,leftPresented.started,leftPresented.stopped,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.started,keyResp.stopped,taskEnd_text.started,taskEnd_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4F1_Sc.xlsx,,images/4F1_Sc_OD.jpg,images/4F1_Sc_OS.jpg,45,0,0,0,4,0,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7,,,,,0,15,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.124248496993988,1,101.08957149996422,101.08957149996422,101.08957149996422,101.08957149996422,102.20625980012119,103.2062415999826,102.20625980012119,103.2062415999826,102.20625980012119,103.2062415999826,102.20625980012119,103.2062415999826,102.20625980012119,103.2062415999826,None,0,,102.20625980012119,103.70625369995832,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4F1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2995991983967936,103.73957370012067,None,103.73957370012067,None,105.03956179996021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,images/3M1_Fa_BS.jpg,images/3M1_Fa_BS.jpg,0,0,1,1,3,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4,,,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1372745490981964,1,106.10626669996418,None,106.10626669996418,None,107.22290710010566,108.22289899992757,107.22290710010566,108.22289899992757,107.22290710010566,108.22289899992757,107.22290710010566,108.22289899992757,107.22290710010566,108.22289899992757,None,0,,107.22290710010566,108.72290230006911,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,images/3M1_Fa_BD.jpg,images/3M1_Fa_BS.jpg,45,0,1,1,3,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2344689378757514,1,108.8062448001001,108.8062448001001,108.8062448001001,108.8062448001001,110.02289790008217,111.02289359993301,110.02289790008217,111.02289359993301,110.02289790008217,111.02289359993301,110.02289790008217,111.02289359993301,110.02289790008217,111.02289359993301,None,0,,110.02289790008217,111.52288950001821,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,images/3M1_Fa_BS.jpg,images/3M1_Fa_BD.jpg,0,45,1,1,3,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4669338677354709,1,111.60623700008728,111.60623700008728,111.60623700008728,111.60623700008728,113.05622319993563,114.05621609999798,113.05622319993563,114.05621609999798,113.05622319993563,114.05621609999798,113.05622319993563,114.05621609999798,113.05622319993563,114.05621609999798,None,0,,113.05622319993563,114.55619190004654,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,images/3M1_Fa_OS.jpg,images/3M1_Fa_BS.jpg,0,0,0,1,3,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4,,,,,0,3,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1923847695390781,1,114.62290620012209,114.62290620012209,114.62290620012209,114.62290620012209,115.80621109995991,116.80620210012421,115.80621109995991,116.80620210012421,115.80621109995991,116.80620210012421,115.80621109995991,116.80620210012421,115.80621109995991,116.80620210012421,None,0,,115.80621109995991,117.3061655999627,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,images/3M1_Fa_OS.jpg,images/3M1_Fa_OD.jpg,0,45,0,0,3,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4,,,,,0,4,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4068136272545089,1,117.37287859991193,117.37287859991193,117.37287859991193,117.37287859991193,118.77285880013369,119.77284649992362,118.77285880013369,119.77284649992362,118.77285880013369,119.77284649992362,118.77285880013369,119.77284649992362,118.77285880013369,119.77284649992362,None,0,,118.77285880013369,120.27288260008208,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,images/3M1_Fa_OS.jpg,images/3M1_Fa_BD.jpg,0,45,0,1,3,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4,,,,,0,5,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.283567134268537,1,120.33952479995787,120.33952479995787,120.33952479995787,120.33952479995787,121.60620040004142,122.60617629997432,121.60620040004142,122.60617629997432,121.60620040004142,122.60617629997432,121.60620040004142,122.60617629997432,121.60620040004142,122.60617629997432,None,0,,121.60620040004142,123.10617749998346,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,images/3M1_Fa_OD.jpg,images/3M1_Fa_OD.jpg,45,45,0,0,3,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0691382765531061,1,123.17283469997346,123.17283469997346,123.17283469997346,123.17283469997346,124.2228274999652,125.22282320004888,124.2228274999652,125.22282320004888,124.2228274999652,125.22282320004888,124.2228274999652,125.22282320004888,124.2228274999652,125.22282320004888,None,0,,124.2228274999652,125.72280180011876,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,images/3M1_Fa_OD.jpg,images/3M1_Fa_BD.jpg,45,45,0,1,3,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4,,,,,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4849699398797596,1,125.80618289997801,125.80618289997801,125.80618289997801,125.80618289997801,127.27282899990678,128.27282400010154,127.27282899990678,128.27282400010154,127.27282899990678,128.27282400010154,127.27282899990678,128.27282400010154,127.27282899990678,128.27282400010154,None,0,,127.27282899990678,128.77282409998588,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,images/3M1_Fa_BD.jpg,images/3M1_Fa_OD.jpg,45,45,1,0,3,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4,,,,,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.282565130260521,1,128.8561704000458,128.8561704000458,128.8561704000458,128.8561704000458,130.1228034000378,131.1228130001109,130.1228034000378,131.1228130001109,130.1228034000378,131.1228130001109,130.1228034000378,131.1228130001109,130.1228034000378,131.1228130001109,None,0,,130.1228034000378,131.62281049997546,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,images/3M1_Fa_BS.jpg,images/3M1_Fa_OS.jpg,0,0,1,0,3,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4,,,,,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.464929859719439,1,131.68949829996563,131.68949829996563,131.68949829996563,131.68949829996563,133.13946940004826,134.13945060013793,133.13946940004826,134.13945060013793,133.13946940004826,134.13945060013793,133.13946940004826,134.13945060013793,133.13946940004826,134.13945060013793,None,0,,133.13946940004826,134.63945550005883,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,images/3M1_Fa_BD.jpg,images/3M1_Fa_OS.jpg,45,0,1,0,3,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4,,,,,0,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4869739478957915,1,134.7061423000414,134.7061423000414,134.7061423000414,134.7061423000414,136.17279700003564,137.17279340000823,136.17279700003564,137.17279340000823,136.17279700003564,137.17279340000823,136.17279700003564,137.17279340000823,136.17279700003564,137.17279340000823,None,0,,136.17279700003564,137.67278970009647,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,images/3M1_Fa_OD.jpg,images/3M1_Fa_OS.jpg,45,0,0,0,3,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4,,,,,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1432865731462925,1,137.75612860010006,137.75612860010006,137.75612860010006,137.75612860010006,138.88945130002685,139.8894227000419,138.88945130002685,139.8894227000419,138.88945130002685,139.8894227000419,138.88945130002685,139.8894227000419,138.88945130002685,139.8894227000419,None,0,,138.88945130002685,140.38941040006466,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,images/3M1_Fa_OD.jpg,images/3M1_Fa_BS.jpg,45,0,0,1,3,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4,,,,,0,12,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1533066132264531,1,140.45611659996212,140.45611659996212,140.45611659996212,140.45611659996212,141.5894249000121,142.58942500012927,141.5894249000121,142.58942500012927,141.5894249000121,142.58942500012927,141.5894249000121,142.58942500012927,141.5894249000121,142.58942500012927,None,0,,141.5894249000121,143.08944729994982,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
shape.xlsx,1,1,SHAPE Game Practice,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,images/3M1_Fa_BS.jpg,images/3M1_Fa_OD.jpg,0,45,1,0,3,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4,,,,,0,13,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0460921843687374,1,143.17277669999748,143.17277669999748,143.17277669999748,143.17277669999748,144.2061159000732,145.20608170004562,144.2061159000732,145.20608170004562,144.2061159000732,145.20608170004562,144.2061159000732,145.20608170004562,144.2061159000732,145.20608170004562,None,0,,144.2061159000732,145.7060865999665,,,,,,,,001,2022_Feb_08_2154,multiEF-Practice,2021.2.3,59.94614442040306,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3817635270541082,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
