whichBlock,practice,numberReps,taskNameSource,taskTextSource,cueReminderTextSource,whichFace,whichCue,center,surround,rotCenter,rotSurround,blueCenter,blueSurround,ethnicity,male,identity,scramFace,prac_BlockLoop.thisRepN,prac_BlockLoop.thisTrialN,prac_BlockLoop.thisN,prac_BlockLoop.thisIndex,prac_trialLoop.thisRepN,prac_trialLoop.thisTrialN,prac_trialLoop.thisN,prac_trialLoop.thisIndex,prac_cueLoop.thisRepN,prac_cueLoop.thisTrialN,prac_cueLoop.thisN,prac_cueLoop.thisIndex,prac_stimLoop.thisRepN,prac_stimLoop.thisTrialN,prac_stimLoop.thisN,prac_stimLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,cueLoop.thisRepN,cueLoop.thisTrialN,cueLoop.thisN,cueLoop.thisIndex,stimLoop.thisRepN,stimLoop.thisTrialN,stimLoop.thisN,stimLoop.thisIndex,begin_text1.started,begin_text1.stopped,pracImage_center.started,pracImage_center.stopped,pracImage_top.started,pracImage_top.stopped,pracImage_right.started,pracImage_right.stopped,pracImage_bottom.started,pracImage_bottom.stopped,pracImage_left.started,pracImage_left.stopped,begin_keyResp.keys,begin_keyResp.rt,begin_keyResp.started,begin_keyResp.stopped,begin_text2.started,begin_text2.stopped,begin_text1_4.started,begin_text1_4.stopped,pracImage_center_2.started,pracImage_center_2.stopped,pracImage_top_2.started,pracImage_top_2.stopped,pracImage_right_2.started,pracImage_right_2.stopped,pracImage_bottom_2.started,pracImage_bottom_2.stopped,pracImage_left_2.started,pracImage_left_2.stopped,begin_keyResp_4.keys,begin_keyResp_4.rt,begin_keyResp_4.started,begin_keyResp_4.stopped,begin_text2_4.started,begin_text2_4.stopped,begin_text1_3a.started,begin_text1_3a.stopped,begin_text2_3a.started,begin_text2_3a.stopped,begin_keyResp_3a.keys,begin_keyResp_3a.rt,begin_keyResp_3a.started,begin_keyResp_3a.stopped,taskName.started,taskName.stopped,task_Text.started,task_Text.stopped,leftKey_text.started,leftKey_text.stopped,rightKey_text.started,rightKey_text.stopped,task_text5.started,task_text5.stopped,LeftReminder_text.started,LeftReminder_text.stopped,rightReminder_text.started,rightReminder_text.stopped,pracOrMain_keyResp.keys,pracOrMain_keyResp.rt,pracOrMain_keyResp.started,pracOrMain_keyResp.stopped,taskName_2.started,taskName_2.stopped,task_Text_2.started,task_Text_2.stopped,task_text_3.started,task_text_3.stopped,task_text_4.started,task_text_4.stopped,LeftReminder_text_5.started,LeftReminder_text_5.stopped,rightReminder_text_5.started,rightReminder_text_5.stopped,pracOrMain_keyResp_3.keys,pracOrMain_keyResp_3.rt,pracOrMain_keyResp_3.started,pracOrMain_keyResp_3.stopped,RSI,LeftReminder_text_6.started,LeftReminder_text_6.stopped,rightReminder_text_6.started,rightReminder_text_6.stopped,cuePresented_2.started,cuePresented_2.stopped,ISI,corrAns,LeftReminder_text_7.started,LeftReminder_text_7.stopped,rightReminder_text_7.started,rightReminder_text_7.stopped,centerPresented_2.started,centerPresented_2.stopped,topPresented_2.started,topPresented_2.stopped,rightPresented_2.started,rightPresented_2.stopped,bottomPresented_2.started,bottomPresented_2.stopped,leftPresented_2.started,leftPresented_2.stopped,keyResp_2.keys,keyResp_2.corr,keyResp_2.started,keyResp_2.stopped,taskEnd_text.started,taskEnd_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,LeftReminder_text_3.started,LeftReminder_text_3.stopped,rightReminder_text_3.started,rightReminder_text_3.stopped,cuePresented.started,cuePresented.stopped,LeftReminder_text_4.started,LeftReminder_text_4.stopped,rightReminder_text_4.started,rightReminder_text_4.stopped,centerPresented.started,centerPresented.stopped,topPresented.started,topPresented.stopped,rightPresented.started,rightPresented.stopped,bottomPresented.started,bottomPresented.stopped,leftPresented.started,leftPresented.stopped,keyResp.keys,keyResp.corr,keyResp.started,keyResp.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,keyResp.rt,key_resp_3.rt,taskEnd_text_2.started,taskEnd_text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face2M1_Fa.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,24,72,38,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0210420841683367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.2299750000002,None,1303.2299750000002,None,1304.2466568,1305.2466491000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face2M1_Fa.xlsx,,images/2M1_Fa_BS.jpg,images/2M1_Fa_BS.jpg,0,0,1,1,2,1,1,0,,,,,,,,,,,,,,,,,0,1,1,1,1,24,72,38,,,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4228456913827654,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.3299850000003,None,1305.3299850000003,None,1306.7466402,1307.7466411000005,1306.7466402,1307.7466411000005,1306.7466402,1307.7466411000005,1306.7466402,1307.7466411000005,1306.7466402,1307.7466411000005,None,0,1306.7466402,1308.2466362000005,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face2M1_Fa.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,24,72,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3F1_Sc.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,25,73,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4609218436873748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.2799543,None,1308.2799543,None,1309.7299668000005,1310.7299610999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3F1_Sc.xlsx,,images/3F1_Sc_OD.jpg,images/3F1_Sc_BS.jpg,45,0,0,1,3,0,1,1,,,,,,,,,,,,,,,,,0,1,1,1,1,25,73,41,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3867735470941884,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.813314,None,1310.813314,None,1312.1966399000003,1313.1966115000005,1312.1966399000003,1313.1966115000005,1312.1966399000003,1313.1966115000005,1312.1966399000003,1313.1966115000005,1312.1966399000003,1313.1966115000005,None,0,1312.1966399000003,1313.6966109000005,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3F1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,25,73,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4M1_Sc.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,26,74,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0440881763527055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.7299498000002,None,1313.7299498000002,None,1314.7632701000002,1315.7632684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4M1_Sc.xlsx,,images/4M1_Sc_BD.jpg,images/4M1_Sc_BD.jpg,45,45,1,1,4,1,1,1,,,,,,,,,,,,,,,,,0,1,1,1,1,26,74,15,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1202404809619237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.8466079999998,None,1315.8466079999998,None,1316.9466011000004,1317.9466040000007,1316.9466011000004,1317.9466040000007,1316.9466011000004,1317.9466040000007,1316.9466011000004,1317.9466040000007,1316.9466011000004,1317.9466040000007,None,0,1316.9466011000004,1318.4465804000001,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4M1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,26,74,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face2F1_Sc.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,27,75,37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4008016032064128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.4966015,None,1318.4966015,None,1319.8965919000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face2F1_Sc.xlsx,,images/2F1_Sc_OS.jpg,images/2F1_Sc_BS.jpg,0,0,0,1,2,0,1,1,,,,,,,,,,,,,,,,,0,1,1,1,1,27,75,37,,,,,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1703406813627255,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.9632509000003,None,1320.9632509000003,None,1322.113238,1323.1132355,1322.113238,1323.1132355,1322.113238,1323.1132355,1322.113238,1323.1132355,1322.113238,1323.1132355,None,0,1322.113238,1323.6132341000002,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face2F1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,27,75,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face1F1_Sc.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,28,76,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0681362725450902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.6632458000004,None,1323.6632458000004,None,1324.7298939000002,1325.7298978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face1F1_Sc.xlsx,,images/1F1_Sc_OS.jpg,images/1F1_Sc_OD.jpg,0,45,0,0,1,0,1,1,,,,,,,,,,,,,,,,,0,1,1,1,1,28,76,17,,,,,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4158316633266532,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.8298971000004,None,1325.8298971000004,None,1327.2299129000003,1328.2298789000006,1327.2299129000003,1328.2298789000006,1327.2299129000003,1328.2298789000006,1327.2299129000003,1328.2298789000006,1327.2299129000003,1328.2298789000006,None,0,1327.2299129000003,1328.7298761000002,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face1F1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,28,76,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Sc.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,29,77,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1192384769539079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.763223,None,1328.763223,None,1329.8798717999998,1330.8798668999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Sc.xlsx,,images/3M1_Sc_BD.jpg,images/3M1_Sc_OS.jpg,45,0,1,0,3,1,1,1,,,,,,,,,,,,,,,,,0,1,1,1,1,29,77,27,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3547094188376752,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.9631934999998,None,1330.9631934999998,None,1332.3131916000002,1333.3132084,1332.3131916000002,1333.3132084,1332.3131916000002,1333.3132084,1332.3131916000002,1333.3132084,1332.3131916000002,1333.3132084,None,0,1332.3131916000002,1333.8131988000005,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,29,77,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4M1_Fa.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,30,78,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3496993987975952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.8465244,None,1333.8465244,None,1335.1798755,1336.1798495000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4M1_Fa.xlsx,,images/4M1_Fa_OS.jpg,images/4M1_Fa_BD.jpg,0,45,0,1,4,1,1,0,,,,,,,,,,,,,,,,,0,1,1,1,1,30,78,14,,,,,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0390781563126252,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.2631794,None,1336.2631794,None,1337.2798250000005,1338.2798142000001,1337.2798250000005,1338.2798142000001,1337.2798250000005,1338.2798142000001,1337.2798250000005,1338.2798142000001,1337.2798250000005,1338.2798142000001,None,0,1337.2798250000005,1338.7798143,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4M1_Fa.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,30,78,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face2M1_Sc.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,31,79,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2324649298597194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.8298169,None,1338.8298169,None,1340.0464946000002,1341.0464848000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face2M1_Sc.xlsx,,images/2M1_Sc_BS.jpg,images/2M1_Sc_OD.jpg,0,45,1,0,2,1,1,1,,,,,,,,,,,,,,,,,0,1,1,1,1,31,79,7,,,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2104208416833666,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.1298197000006,None,1341.1298197000006,None,1342.3298020000002,1343.3297755000003,1342.3298020000002,1343.3297755000003,1342.3298020000002,1343.3297755000003,1342.3298020000002,1343.3297755000003,1342.3298020000002,1343.3297755000003,None,0,1342.3298020000002,1343.8297727,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face2M1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,31,79,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face2M1_Sc.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,32,80,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3997995991983967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.8631452999998,None,1343.8631452999998,None,1345.2464675,1346.2464707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_21_2342,multiEF-Inhib,2021.2.3,59.982317212878456,
