whichBlock,practice,numberReps,taskNameSource,taskTextSource,cueReminderTextSource,whichFace,whichCue,center,surround,rotCenter,rotSurround,blueCenter,blueSurround,ethnicity,male,identity,scramFace,prac_BlockLoop.thisRepN,prac_BlockLoop.thisTrialN,prac_BlockLoop.thisN,prac_BlockLoop.thisIndex,prac_trialLoop.thisRepN,prac_trialLoop.thisTrialN,prac_trialLoop.thisN,prac_trialLoop.thisIndex,prac_cueLoop.thisRepN,prac_cueLoop.thisTrialN,prac_cueLoop.thisN,prac_cueLoop.thisIndex,prac_stimLoop.thisRepN,prac_stimLoop.thisTrialN,prac_stimLoop.thisN,prac_stimLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,cueLoop.thisRepN,cueLoop.thisTrialN,cueLoop.thisN,cueLoop.thisIndex,stimLoop.thisRepN,stimLoop.thisTrialN,stimLoop.thisN,stimLoop.thisIndex,begin_text1.started,begin_text1.stopped,pracImage_center.started,pracImage_center.stopped,pracImage_top.started,pracImage_top.stopped,pracImage_right.started,pracImage_right.stopped,pracImage_bottom.started,pracImage_bottom.stopped,pracImage_left.started,pracImage_left.stopped,begin_keyResp.keys,begin_keyResp.rt,begin_keyResp.started,begin_keyResp.stopped,begin_text2.started,begin_text2.stopped,begin_text1_4.started,begin_text1_4.stopped,pracImage_center_2.started,pracImage_center_2.stopped,pracImage_top_2.started,pracImage_top_2.stopped,pracImage_right_2.started,pracImage_right_2.stopped,pracImage_bottom_2.started,pracImage_bottom_2.stopped,pracImage_left_2.started,pracImage_left_2.stopped,begin_keyResp_4.keys,begin_keyResp_4.rt,begin_keyResp_4.started,begin_keyResp_4.stopped,begin_text2_4.started,begin_text2_4.stopped,begin_text1_3a.started,begin_text1_3a.stopped,begin_text2_3a.started,begin_text2_3a.stopped,begin_keyResp_3a.keys,begin_keyResp_3a.rt,begin_keyResp_3a.started,begin_keyResp_3a.stopped,taskName.started,taskName.stopped,task_Text.started,task_Text.stopped,leftKey_text.started,leftKey_text.stopped,rightKey_text.started,rightKey_text.stopped,task_text5.started,task_text5.stopped,LeftReminder_text.started,LeftReminder_text.stopped,rightReminder_text.started,rightReminder_text.stopped,pracOrMain_keyResp.keys,pracOrMain_keyResp.rt,pracOrMain_keyResp.started,pracOrMain_keyResp.stopped,taskName_2.started,taskName_2.stopped,task_Text_2.started,task_Text_2.stopped,task_text_3.started,task_text_3.stopped,task_text_4.started,task_text_4.stopped,LeftReminder_text_5.started,LeftReminder_text_5.stopped,rightReminder_text_5.started,rightReminder_text_5.stopped,pracOrMain_keyResp_3.keys,pracOrMain_keyResp_3.rt,pracOrMain_keyResp_3.started,pracOrMain_keyResp_3.stopped,RSI,LeftReminder_text_6.started,LeftReminder_text_6.stopped,rightReminder_text_6.started,rightReminder_text_6.stopped,cuePresented_2.started,cuePresented_2.stopped,ISI,corrAns,LeftReminder_text_7.started,LeftReminder_text_7.stopped,rightReminder_text_7.started,rightReminder_text_7.stopped,centerPresented_2.started,centerPresented_2.stopped,topPresented_2.started,topPresented_2.stopped,rightPresented_2.started,rightPresented_2.stopped,bottomPresented_2.started,bottomPresented_2.stopped,leftPresented_2.started,leftPresented_2.stopped,keyResp_2.keys,keyResp_2.corr,keyResp_2.started,keyResp_2.stopped,taskEnd_text.started,taskEnd_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,LeftReminder_text_3.started,LeftReminder_text_3.stopped,rightReminder_text_3.started,rightReminder_text_3.stopped,cuePresented.started,cuePresented.stopped,LeftReminder_text_4.started,LeftReminder_text_4.stopped,rightReminder_text_4.started,rightReminder_text_4.stopped,centerPresented.started,centerPresented.stopped,topPresented.started,topPresented.stopped,rightPresented.started,rightPresented.stopped,bottomPresented.started,bottomPresented.stopped,leftPresented.started,leftPresented.stopped,keyResp.keys,keyResp.corr,keyResp.started,keyResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face1F1_Fa.xlsx,,images/1F1_Fa_OD.jpg,images/1F1_Fa_OS.jpg,45,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,2,11,107,16,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1182364729458918,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.4771916999998,None,807.4771916999998,None,808.5771686999997,809.5771877999996,808.5771686999997,809.5771877999996,808.5771686999997,809.5771877999996,808.5771686999997,809.5771877999996,808.5771686999997,809.5771877999996,None,0,808.5771686999997,810.077159299999,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face1F1_Fa.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,11,107,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face4M1_Sc.xlsx,COLOR,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,12,108,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2675350701402806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.1271626999987,None,810.1271626999987,None,811.3938280000002,None,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face4M1_Sc.xlsx,,images/4M1_Sc_BD.jpg,images/4M1_Sc_OS.jpg,45,0,1,0,4,1,1,1,,,,,,,,,,,,,,,,,0,0,0,0,2,12,108,31,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0541082164328657,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.4771844999996,None,812.4771844999996,None,813.5272318999996,814.5271699000004,813.5272318999996,814.5271699000004,813.5272318999996,814.5271699000004,813.5272318999996,814.5271699000004,813.5272318999996,814.5271699000004,None,0,813.5272318999996,815.0271417999993,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face4M1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,12,108,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face4F1_Sc.xlsx,COLOR,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,13,109,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1462925851703407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.060443299999,None,815.060443299999,None,816.1938090999993,817.1937970999988,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face4F1_Sc.xlsx,,images/4F1_Sc_BS.jpg,images/4F1_Sc_OS.jpg,0,0,1,0,4,0,1,1,,,,,,,,,,,,,,,,,0,0,0,0,2,13,109,13,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2084168336673347,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.2771382999999,None,817.2771382999999,None,818.4771390999995,819.4771029000003,818.4771390999995,819.4771029000003,818.4771390999995,819.4771029000003,818.4771390999995,819.4771029000003,818.4771390999995,819.4771029000003,None,0,818.4771390999995,819.9771051999996,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face4F1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,13,109,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face2F1_Sc.xlsx,COLOR,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,14,110,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1092184368737477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.0104661999994,None,820.0104661999994,None,821.1104520999997,822.1104641999991,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face2F1_Sc.xlsx,,images/2F1_Sc_BS.jpg,images/2F1_Sc_OS.jpg,0,0,1,0,2,0,1,1,,,,,,,,,,,,,,,,,0,0,0,0,2,14,110,21,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3366733466933867,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.2104887000005,None,822.2104887000005,None,823.5271106,824.5271037000002,823.5271106,824.5271037000002,823.5271106,824.5271037000002,823.5271106,824.5271037000002,823.5271106,824.5271037000002,None,0,823.5271106,825.0270937000005,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face2F1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,14,110,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face1M1_Fa.xlsx,COLOR,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,15,111,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2344689378757514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.0770964999992,None,825.0770964999992,None,826.3104313000003,827.3104181999988,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face1M1_Fa.xlsx,,images/1M1_Fa_BS.jpg,images/1M1_Fa_OD.jpg,0,45,1,0,1,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,2,15,111,18,,,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2204408817635268,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.3937391999989,None,827.3937391999989,None,828.5937505999991,829.5937402999989,828.5937505999991,829.5937402999989,828.5937505999991,829.5937402999989,828.5937505999991,829.5937402999989,828.5937505999991,829.5937402999989,None,0,828.5937505999991,830.0937371,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face1M1_Fa.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,15,111,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face2F1_Fa.xlsx,COLOR,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,16,112,36,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1693386773547094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.1437415,None,830.1437415,None,831.3103984999998,832.3103888000005,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face2F1_Fa.xlsx,,images/2F1_Fa_OD.jpg,images/2F1_Fa_BS.jpg,45,0,0,1,2,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,2,16,112,36,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2995991983967936,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.4104019999995,None,832.4104019999995,None,833.6937156000004,834.6937135999997,833.6937156000004,834.6937135999997,833.6937156000004,834.6937135999997,833.6937156000004,834.6937135999997,833.6937156000004,834.6937135999997,None,0,833.6937156000004,835.1937225000001,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face2F1_Fa.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,16,112,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face1M1_Sc.xlsx,COLOR,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,17,113,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1372745490981964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.2270565999988,None,835.2270565999988,None,836.3603607000005,837.3603728999988,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face1M1_Sc.xlsx,,images/1M1_Sc_BS.jpg,images/1M1_Sc_OS.jpg,0,0,1,0,1,1,1,1,,,,,,,,,,,,,,,,,0,0,0,0,2,17,113,3,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0470941883767535,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.4437288999998,None,837.4437288999998,None,838.4770503999989,839.4770258999997,838.4770503999989,839.4770258999997,838.4770503999989,839.4770258999997,838.4770503999989,839.4770258999997,838.4770503999989,839.4770258999997,None,0,838.4770503999989,839.9770232999999,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face1M1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,17,113,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face2M1_Sc.xlsx,COLOR,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,18,114,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3286573146292584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.0103578999988,None,840.0103578999988,None,841.3270193999997,842.3270142999991,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face2M1_Sc.xlsx,,images/2M1_Sc_BD.jpg,images/2M1_Sc_OS.jpg,45,0,1,0,2,1,1,1,,,,,,,,,,,,,,,,,0,0,0,0,2,18,114,7,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1723446893787575,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.4103598000002,None,842.4103598000002,None,843.5770085999993,844.5770092999992,843.5770085999993,844.5770092999992,843.5770085999993,844.5770092999992,843.5770085999993,844.5770092999992,843.5770085999993,844.5770092999992,None,0,843.5770085999993,845.0770037000002,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face2M1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,18,114,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face3M1_Sc.xlsx,COLOR,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,19,115,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2895791583166334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.1103468000001,None,845.1103468000001,None,846.3936575999996,847.393669699999,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face3M1_Sc.xlsx,,images/3M1_Sc_OD.jpg,images/3M1_Sc_OS.jpg,45,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,0,0,0,0,2,19,115,43,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2655310621242484,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.4770006999988,None,847.4770006999988,None,848.7269834999988,849.7269974999999,848.7269834999988,849.7269974999999,848.7269834999988,849.7269974999999,848.7269834999988,849.7269974999999,848.7269834999988,849.7269974999999,None,0,848.7269834999988,850.2269790999999,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
color.xlsx,0,3,COLOR Game,"



In this game, you have to focus on the COLOR of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which COLOR. Ignore the shape words for now.","






The word COLOR will be presented before each image to remind you what to do.",face3M1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,19,115,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0025,multiEF-Inhib,2021.2.3,59.98843422998059,
